timestamp: 20260407_103125
tag: exit
map_size_pixels: 1000
map_size_meters: 8
robot_x_mm: 4154.1
robot_y_mm: 4313.5
robot_theta_deg: -0.4
path_points: 41
  4000.0,4000.0
  3986.0,4031.9
  3979.1,4048.4
  3972.9,4065.3
  3968.2,4108.5
  3971.0,4136.3
  3981.3,4161.0
  3983.1,4196.6
  4010.3,4202.2
  4044.6,4202.4
  4076.1,4205.1
  4103.7,4203.8
  4117.8,4192.7
  4127.8,4219.5
  4116.6,4242.8
  4119.5,4263.2
  4114.7,4278.6
  4150.2,4289.3
  4166.7,4292.2
  4180.1,4305.1
  4181.5,4285.1
  4320.5,4463.7
  4303.2,4513.8
  4295.7,4527.9
  4308.5,4516.8
  4318.6,4532.5
  4325.5,4517.8
  4326.7,4545.4
  4320.4,4526.1
  4310.5,4510.5
  4293.0,4488.1
  4274.8,4474.5
  4264.7,4460.3
  4246.1,4439.3
  4230.9,4429.3
  4213.2,4427.2
  4193.8,4398.1
  4183.1,4377.6
  4169.0,4356.2
  4150.8,4328.7
  4142.7,4309.1
