timestamp: 20260407_102451
tag: autosave
map_size_pixels: 1000
map_size_meters: 8
robot_x_mm: 4732.1
robot_y_mm: 4173.0
robot_theta_deg: 63.4
path_points: 45
  4000.0,4000.0
  4001.4,4017.7
  3999.7,4034.1
  4012.9,4018.3
  4021.6,4038.7
  4033.6,4049.1
  4040.7,4063.6
  4067.2,4085.7
  4084.6,4101.9
  4107.4,4120.6
  4129.0,4141.0
  4145.3,4151.4
  4159.6,4167.5
  4181.8,4178.8
  4180.9,4195.9
  4182.1,4215.1
  4192.6,4193.4
  4198.9,4170.2
  4210.0,4140.4
  4223.8,4112.9
  4230.9,4089.3
  4234.8,4071.2
  4263.4,4067.3
  4282.9,4073.0
  4298.5,4076.4
  4322.8,4083.3
  4342.4,4087.7
  4359.9,4094.8
  4376.3,4102.6
  4392.6,4103.2
  4430.6,4104.2
  4456.6,4104.6
  4491.8,4107.6
  4511.4,4104.4
  4525.3,4097.5
  4540.4,4093.7
  4565.0,4099.6
  4587.4,4105.0
  4610.7,4113.8
  4638.3,4115.1
  4652.3,4121.6
  4666.5,4127.4
  4690.2,4141.2
  4711.1,4157.0
  4732.1,4173.0
